session_id,window_start,T_Ambient_Actual_mean,T_Ambient_Actual_std,T_Ambient_Actual_min,T_Ambient_Actual_max,T_Pinda_Actual_mean,T_Pinda_Actual_std,T_Pinda_Actual_min,T_Pinda_Actual_max,T_Bed_Setpoint_mean,T_Bed_Setpoint_std,T_Bed_Setpoint_min,T_Bed_Setpoint_max,Power_Bed_mean,Power_Bed_std,Power_Bed_min,Power_Bed_max,T_Bed_Actual_mean,T_Bed_Actual_std,T_Bed_Actual_min,T_Bed_Actual_max,Speed_Fan_Hotend_mean,Speed_Fan_Hotend_std,Speed_Fan_Hotend_min,Speed_Fan_Hotend_max,Speed_Fan_Part_mean,Speed_Fan_Part_std,Speed_Fan_Part_min,Speed_Fan_Part_max,PWM_Fan_Hotend_mean,PWM_Fan_Hotend_std,PWM_Fan_Hotend_min,PWM_Fan_Hotend_max,PWM_Fan_Part_mean,PWM_Fan_Part_std,PWM_Fan_Part_min,PWM_Fan_Part_max,T_Hotend_Setpoint_mean,T_Hotend_Setpoint_std,T_Hotend_Setpoint_min,T_Hotend_Setpoint_max,Power_Hotend_mean,Power_Hotend_std,Power_Hotend_min,Power_Hotend_max,T_Hotend_Actual_mean,T_Hotend_Actual_std,T_Hotend_Actual_min,T_Hotend_Actual_max,T_Tool_Actual_mean,T_Tool_Actual_std,T_Tool_Actual_min,T_Tool_Actual_max,T_Tool_Setpoint_mean,T_Tool_Setpoint_std,T_Tool_Setpoint_min,T_Tool_Setpoint_max,StepperOnOff_mean,StepperOnOff_std,StepperOnOff_min,StepperOnOff_max,X_Setpoint_mean,X_Setpoint_std,X_Setpoint_min,X_Setpoint_max,Y_Setpoint_mean,Y_Setpoint_std,Y_Setpoint_min,Y_Setpoint_max,Z_Setpoint_mean,Z_Setpoint_std,Z_Setpoint_min,Z_Setpoint_max,E_Setpoint_mean,E_Setpoint_std,E_Setpoint_min,E_Setpoint_max,F_Setpoint_mean,F_Setpoint_std,F_Setpoint_min,F_Setpoint_max,T_Hotend_Actual_Smooth_mean,T_Hotend_Actual_Smooth_std,T_Hotend_Actual_Smooth_min,T_Hotend_Actual_Smooth_max,Power_Hotend_Smooth_mean,Power_Hotend_Smooth_std,Power_Hotend_Smooth_min,Power_Hotend_Smooth_max,synthetic_session_progress,activity_fraction
9,2023-10-18 09:59:00+00:00,42.76380597014925,0.1252092398409994,42.5,43.0,32.086878109452734,0.12490974491316346,31.9,32.4,60.0,0.0,60.0,60.0,43.788557213930346,18.799801887183474,0.0,75.0,59.973631840796024,0.1271045364734408,59.8,60.3,4277.5,27.280264275063963,4260.0,4320.0,4436.417910447762,151.20871057313994,4080.0,4620.0,255.0,0.0,255.0,255.0,255.0,0.0,255.0,255.0,210.0,0.0,210.0,210.0,115.00932835820896,4.7320788299289225,106.0,126.0,209.94347014925373,0.343389376944892,209.1,210.7,209.94347014925373,0.343389376944892,209.1,210.7,210.0,0.0,210.0,210.0,1.0,0.0,1.0,1.0,138.1214116915423,25.537018149049864,99.231,175.927,90.56858955223879,28.529591118623404,48.713,133.015,17.590858208955225,0.1137706282960433,17.45,18.05,120579.67796027128,17.042676416522614,120546.90479984204,120605.91408984232,8057.190388681592,4574.082619262332,720.0,12000.0,209.94347014925373,0.3412224414561986,209.1,210.7,115.00435323383084,4.696499346890979,106.0,126.0,0.41625692853937324,1.0
9,2023-10-18 10:00:00+00:00,42.78603227601558,0.12432313428871919,42.6,43.1,32.12771285475793,0.10121725688785284,31.8,32.3,60.0,0.0,60.0,60.0,31.521981079577074,20.252613757287463,0.0,79.0,60.079243183082916,0.1330132424896649,59.8,60.3,4260.767946577629,26.362010293325337,4200.0,4320.0,4487.946577629382,186.95086308124374,4260.0,4860.0,255.0,0.0,255.0,255.0,255.0,0.0,255.0,255.0,210.0,0.0,210.0,210.0,111.35225375626044,7.148287106655685,97.0,127.0,210.12749026154702,0.5536485487411483,208.6,211.2,210.12749026154702,0.5536485487411483,208.6,211.2,210.0,0.0,210.0,210.0,1.0,0.0,1.0,1.0,145.2389243183083,25.184180141943965,99.462,175.927,82.38833778519755,27.9047766987661,48.713,132.754,17.838216471897606,0.10989114068943401,17.75,18.3,120634.66933557422,15.117053194795135,120605.96667984231,120657.58993984244,7435.197178631051,4689.858450245063,720.0,12000.0,210.12804674457428,0.551498487153592,208.6,211.2,111.34891485809683,7.102206062116203,97.0,127.0,0.41985187744627184,1.0
9,2023-10-18 10:01:00+00:00,42.825524044389645,0.11933215496794446,42.6,43.1,32.16424167694205,0.1122536160387758,31.8,32.4,60.0,0.0,60.0,60.0,42.073366214549935,9.254782494774362,13.0,66.0,59.97694204685574,0.05383292952551248,59.8,60.1,4255.893958076449,15.154026402835989,4200.0,4260.0,4471.183723797781,169.7636475255082,4260.0,4740.0,255.0,0.0,255.0,255.0,255.0,0.0,255.0,255.0,210.0,0.0,210.0,210.0,115.40690505548706,6.376886212635049,100.0,127.0,209.88754623921085,0.4874035971573601,209.1,211.1,209.88754623921085,0.4874035971573601,209.1,211.1,210.0,0.0,210.0,210.0,1.0,0.0,1.0,1.0,146.77914858199753,22.956859420063658,99.924,175.927,80.88319728729964,25.622451288039127,48.713,132.235,18.095745992601724,0.1232793914585541,17.9,18.6,120694.84381018161,16.55753770755451,120656.78993984243,120717.08955984269,6386.565098643649,4297.345819453843,720.0,12000.0,209.8869297163995,0.4854825883669476,209.1,211.1,115.41553637484587,6.336946902219627,100.0,127.0,0.42347173291967277,1.0
9,2023-10-18 10:02:00+00:00,42.8107849393746,0.11789916716086322,42.6,43.2,32.27077217613274,0.0933325316977034,32.1,32.5,60.0,0.0,60.0,60.0,38.03509891512444,15.329773648932397,0.0,70.0,60.007913209955326,0.09910801477654194,59.8,60.2,4270.146777281429,22.498279219359517,4260.0,4320.0,4511.295469049139,163.1124282166036,4200.0,4920.0,255.0,0.0,255.0,255.0,255.0,0.0,255.0,255.0,210.0,0.0,210.0,210.0,113.76260370134014,9.351094504918127,92.0,127.0,209.90153158902362,0.6735830519192896,208.7,211.4,209.90153158902362,0.6735830519192896,208.7,211.4,210.0,0.0,210.0,210.0,1.0,0.0,1.0,1.0,142.55557562220804,24.528727851324348,100.387,175.927,85.11711104020422,27.465130118283223,48.713,131.727,18.307945118059987,0.1099128392640883,18.2,18.75,120746.07087236992,16.017683282027956,120716.28955984268,120775.69731984285,8262.284996809189,4578.536919565049,720.0,12000.0,209.90268028079132,0.6717853031287481,208.7,211.4,113.7498404594767,9.322199758629495,92.0,127.0,0.42687587053876014,1.0
9,2023-10-18 10:03:00+00:00,42.82439585730725,0.12729327705094323,42.5,43.2,32.30794016110472,0.10505481689079102,32.1,32.6,60.0,0.0,60.0,60.0,37.88089758342923,14.175565543974585,0.0,70.0,60.0174913693901,0.10011007864933458,59.8,60.3,4248.296892980437,23.781276448329127,4200.0,4260.0,4422.393555811277,168.2974496335344,4080.0,4740.0,255.0,0.0,255.0,255.0,255.0,0.0,255.0,255.0,210.0,0.0,210.0,210.0,109.22727272727273,10.007631724359824,91.0,127.0,210.23285385500577,0.7189490686519331,208.8,211.5,210.23285385500577,0.7189490686519331,208.8,211.5,210.0,0.0,210.0,210.0,1.0,0.0,1.0,1.0,149.981001150748,22.42249139154248,100.621,175.927,77.70712428078251,25.66993512719054,48.713,131.452,18.555350978135788,0.10992810730504303,18.35,19.05,120800.21008834123,13.880962558400977,120774.97238984283,120819.9720798431,6590.242551783659,4655.491069114198,720.0,12000.0,210.23101265822785,0.717100289639486,208.8,211.5,109.24913693901036,9.974761579587108,91.0,127.0,0.43048098385914346,1.0
9,2023-10-18 10:04:00+00:00,42.83175765645806,0.1402746895640049,42.5,43.1,32.34214380825566,0.10351032975522555,32.1,32.6,60.0,0.0,60.0,60.0,38.90146471371504,20.257065731337416,0.0,88.0,59.99720372836219,0.13183544054549676,59.7,60.2,4260.119840213049,24.437419957482074,4200.0,4320.0,4365.459387483355,211.3010252370936,3840.0,4680.0,255.0,0.0,255.0,255.0,255.0,0.0,255.0,255.0,210.0,0.0,210.0,210.0,115.62916111850865,7.498453882074118,96.0,127.0,209.7726364846871,0.5448843672724302,208.9,211.1,209.7726364846871,0.5448843672724302,208.9,211.1,210.0,0.0,210.0,210.0,1.0,0.0,1.0,1.0,136.07439280958724,23.659697625857266,101.085,175.927,91.76327363515313,26.560835679003848,48.713,130.896,18.761717709720372,0.11426784665322076,18.65,19.2,120850.22886403762,16.909151668134452,120819.99724984309,120877.27080984336,7193.049267643142,4709.403313569167,720.0,12000.0,209.77356857523304,0.5442330890231799,208.9,211.1,115.62250332889481,7.4689389847967345,96.0,127.0,0.4339787172921818,1.0
9,2023-10-18 10:05:00+00:00,42.8847489150651,0.12671851758478067,42.6,43.1,32.40929944203348,0.1371920380928219,32.2,32.7,60.0,0.0,60.0,60.0,41.80471171729696,16.376681892125582,9.0,73.0,59.9759454432734,0.11196054338390489,59.8,60.2,4249.287042777433,33.16699698987464,4200.0,4320.0,4526.670799752015,245.7936734284212,4140.0,5100.0,255.0,0.0,255.0,255.0,255.0,0.0,255.0,255.0,210.0,0.0,210.0,210.0,110.6050836949783,8.126231088779775,94.0,127.0,210.16013639181648,0.5987511662228117,208.8,211.1,210.16013639181648,0.5987511662228117,208.8,211.1,210.0,0.0,210.0,210.0,1.0,0.0,1.0,1.0,145.8783645381277,23.74413034741677,101.318,175.927,81.69995784252946,26.627998551347765,48.713,130.556,18.964073155610663,0.11671830781598298,18.8,19.4,120898.43163555958,14.785937563075622,120876.74544984337,120921.60481984363,6165.786962182268,4596.044257281439,720.0,12000.0,210.1607563546187,0.5966853631605767,208.8,211.1,110.5914445133292,8.089395147661827,94.0,127.0,0.43743471152891833,1.0
9,2023-10-18 10:06:00+00:00,42.86545908806996,0.13052750565079815,42.6,43.2,32.48157401623985,0.10777996532021233,32.3,32.7,60.0,0.0,60.0,60.0,35.12054965646471,14.2178086812873,1.0,61.0,60.021736414740786,0.08545310397749818,59.9,60.2,4253.329169269206,18.86722568031511,4200.0,4260.0,4482.08619612742,173.15280842534466,4080.0,4740.0,255.0,0.0,255.0,255.0,255.0,0.0,255.0,255.0,210.0,0.0,210.0,210.0,114.85134291068083,8.800732200104939,95.0,127.0,209.79131792629607,0.6482328474280591,208.9,211.3,209.79131792629607,0.6482328474280591,208.9,211.3,210.0,0.0,210.0,210.0,1.0,0.0,1.0,1.0,136.0509800124922,24.80453430818345,101.831,175.927,93.43058026233604,27.835732517686854,48.713,129.93,19.182448469706436,0.11041626351773424,19.1,19.65,120947.9207386444,15.037108087482853,120921.65571984363,120976.68603984384,7149.069331667708,4679.657059637504,720.0,12000.0,209.79131792629607,0.6462242834223723,208.9,211.3,114.85633978763273,8.763637877301433,95.0,127.0,0.4409302147658442,1.0
9,2023-10-18 10:07:00+00:00,42.86578796561605,0.12027191466009517,42.6,43.1,32.50252148997135,0.11340463359050452,32.2,32.7,60.0,0.0,60.0,60.0,38.96160458452722,24.148793674963166,0.0,79.0,60.02934097421203,0.175110944714831,59.7,60.4,4255.117478510028,16.409344313361245,4200.0,4260.0,4430.750716332378,235.40409888436946,3840.0,4860.0,255.0,0.0,255.0,255.0,255.0,0.0,255.0,255.0,210.0,0.0,210.0,210.0,112.77765042979942,7.097200651738204,95.0,127.0,209.9371346704871,0.5343443601937701,208.7,210.8,209.9371346704871,0.5343443601937701,208.7,210.8,210.0,0.0,210.0,210.0,1.0,0.0,1.0,1.0,144.58792435530086,23.891008449089394,102.089,175.927,83.08079598853868,26.924637840188826,48.713,129.558,19.39968481375358,0.11661639912816649,19.25,19.95,120998.17048387844,14.986145895124903,120975.88604984384,121024.3817298442,6664.194842406877,4743.956397508747,720.0,12000.0,209.93587392550143,0.5320670550490861,208.7,210.8,112.79369627507164,7.054706390673937,95.0,127.0,0.44451443820064873,1.0
9,2023-10-18 10:08:00+00:00,42.95982367758186,0.13925888687571228,42.7,43.2,32.5404911838791,0.10914809279328672,32.3,32.9,60.0,0.0,60.0,60.0,39.164357682619645,22.99738489071074,0.0,85.0,59.98809823677582,0.1561692017685228,59.7,60.3,4242.43073047859,37.527703527438106,4200.0,4320.0,4475.780856423174,163.24862791680985,4260.0,4860.0,255.0,0.0,255.0,255.0,255.0,0.0,255.0,255.0,210.0,0.0,210.0,210.0,113.69143576826197,8.459429235523562,94.0,127.0,209.8846347607053,0.6682205055847097,208.6,211.4,209.8846347607053,0.6682205055847097,208.6,211.4,210.0,0.0,210.0,210.0,1.0,0.0,1.0,1.0,138.41827896725442,24.442697021391368,102.604,175.927,90.21978211586901,27.230088847645504,48.713,128.952,19.636807304785894,0.11270465676603836,19.55,20.1,121053.47044981917,13.32693723666277,121023.9220798442,121080.41226984444,7678.186397984887,4617.9637446972765,720.0,12000.0,209.88488664987406,0.6663603327057356,208.6,211.4,113.68891687657431,8.426019837045429,94.0,127.0,0.44807290093417484,1.0
9,2023-10-18 10:09:00+00:00,42.89107246376812,0.1324902394120329,42.6,43.2,32.45211594202899,0.11450685349045432,32.2,32.7,60.0,0.0,60.0,60.0,42.94492753623189,25.360895873576858,0.0,90.0,60.00562318840579,0.17316397663213454,59.7,60.4,4264.8,37.20713949900563,4200.0,4320.0,4457.008695652174,142.22087669034036,4260.0,4740.0,255.0,0.0,255.0,255.0,255.0,0.0,255.0,255.0,210.0,0.0,210.0,210.0,110.14260869565217,6.748847038288258,97.0,127.0,210.18336231884058,0.5063818351445858,208.8,211.0,210.18336231884058,0.5063818351445858,208.8,211.0,210.0,0.0,210.0,210.0,1.0,0.0,1.0,1.0,151.42839420289855,22.465023930379836,102.861,175.927,75.88157971014493,24.9996552595754,48.713,128.656,19.84771014492754,0.12645545943408532,19.7,20.35,121100.45307240108,14.840187277862526,121079.62949984444,121123.36939984473,6790.247814492754,4608.621696197767,720.0,12000.0,210.18382608695651,0.5048734351439341,208.8,211.0,110.13217391304347,6.719861147705873,97.0,127.0,0.4515625785804456,1.0
9,2023-10-18 10:10:00+00:00,42.90168213457076,0.11321585762483712,42.6,43.2,32.467285382830624,0.10783280514902856,32.2,32.7,60.0,0.0,60.0,60.0,40.272041763341065,15.484090507949851,3.0,67.0,60.00278422273782,0.10667407886129679,59.8,60.2,4249.83758700696,30.952705056215365,4200.0,4320.0,4404.501160092807,169.42542448463502,4020.0,4740.0,255.0,0.0,255.0,255.0,255.0,0.0,255.0,255.0,210.0,0.0,210.0,210.0,112.34338747099768,6.287220666781854,101.0,127.0,209.99831786542921,0.4855575932122173,208.8,210.8,209.99831786542921,0.4855575932122173,208.8,210.8,210.0,0.0,210.0,210.0,1.0,0.0,1.0,1.0,140.9785765661253,22.65065388614751,103.12,173.945,87.01883178654292,25.382364589080932,48.713,128.359,20.063834106728535,0.10835003933594611,19.95,20.55,121146.7943749551,13.910478366097525,121122.93374984474,121175.35022984512,7014.893227958237,4699.8260940595865,720.0,12000.0,209.99831786542921,0.4840347940382762,208.8,210.8,112.34338747099768,6.251969608034279,101.0,127.0,0.45515107663790133,1.0
