timestamp,T_Ambient_Actual,T_Pinda_Actual,T_Bed_Setpoint,Power_Bed,T_Bed_Actual,Speed_Fan_Hotend,Speed_Fan_Part,PWM_Fan_Hotend,PWM_Fan_Part,T_Hotend_Setpoint,Power_Hotend,T_Hotend_Actual,T_Tool_Actual,T_Tool_Setpoint,StepperOnOff,X_Setpoint,Y_Setpoint,Z_Setpoint,E_Setpoint,F_Setpoint,session_id,hour,dayofweek,minute,is_active,utilization,T_Hotend_Actual_Smooth,Power_Hotend_Smooth,hotend_zscore,power_zscore,session_elapsed_seconds,session_elapsed_hours
2024-01-17 09:12:06.962000+00:00,41.7,36.1,60.0,47.0,59.9,4320.0,4440.0,255.0,255.0,215.0,113.0,214.6,214.6,215.0,1.0,128.74,124.843,22.0,29515.171989989285,1534.0,21,9,2,12,1,1.0,214.6,113.0,0.2972482326382625,0.44998455326421,3320.283,0.9223008333333332
2023-11-28 08:26:48.600000+00:00,42.6,43.6,90.0,81.0,90.0,4320.0,2940.0,255.0,76.0,243.0,93.0,242.8,242.8,243.0,1.0,143.896,49.931,1.2,257034.83781960703,2100.0,16,8,1,26,1,1.0,243.16000000000005,86.4,0.2088850189292362,0.6928833812497517,3659.966,1.016657222222222
2023-10-11 11:18:47.318000+00:00,46.0,35.8,60.0,24.0,60.1,4320.0,4620.0,255.0,255.0,210.0,102.0,210.5,210.5,210.0,1.0,128.89,104.158,21.6,94002.06659986096,2400.0,7,11,2,18,1,1.0,210.5,102.0,0.2111211663277135,-0.1188761197628339,11423.896,3.1733044444444447
2023-11-29 10:58:02.502000+00:00,42.9,45.4,90.0,60.0,90.0,4380.0,2880.0,255.0,76.0,243.0,94.0,242.5,242.5,243.0,1.0,151.736,110.47,6.4,271876.9134899793,2100.0,17,10,2,58,1,1.0,242.5,94.0,0.0862897842939256,0.6772721085162525,5730.797,1.5918880555555557
2023-10-11 11:53:03.437000+00:00,45.8,35.1,60.0,16.0,60.1,4320.0,4200.0,255.0,255.0,210.0,116.0,209.4,209.4,210.0,1.0,133.679,107.127,30.8,94989.57664987152,3109.0,7,11,2,53,1,1.0,209.34,117.2,0.1743532179353751,0.4526287811746762,13480.015,3.744448611111111
2023-03-30 09:59:13.852000+00:00,37.2,32.3,60.0,60.0,59.9,4320.0,4260.0,255.0,255.0,225.0,127.0,223.1,223.1,225.0,1.0,100.124,91.245,1.6,3737.9205900003376,3600.0,2,9,3,59,1,1.0,223.1,127.0,-0.545549811411997,0.7518384912426672,772.914,0.2146983333333333
2024-01-17 09:19:43.269000+00:00,42.1,36.0,60.0,19.0,60.1,4380.0,4320.0,255.0,255.0,215.0,108.0,214.9,214.9,215.0,1.0,123.573,116.674,27.4,29754.98354998909,10800.0,21,9,2,19,1,1.0,214.9,108.0,0.3034577786447754,0.2992452337625539,3776.59,1.0490527777777778
2023-10-12 09:17:40.139000+00:00,45.4,47.8,90.0,43.0,90.1,4380.0,2880.0,255.0,76.0,243.0,78.0,243.9,243.9,243.0,1.0,149.965,91.009,6.05,101491.72519988734,7658.989,8,9,3,17,1,1.0,243.9,78.0,0.17551208448946,-0.8936151613248712,3913.549,1.0870969444444445
2024-01-18 09:47:40.480000+00:00,42.6,36.7,60.0,28.0,60.0,4320.0,4200.0,255.0,255.0,220.0,104.0,220.3,220.3,220.0,1.0,136.829,109.309,19.4,37327.815409990806,10800.0,22,9,3,47,1,1.0,220.3,104.0,0.6295076847236795,0.4736374558920229,2256.775,0.6268819444444444
2023-11-15 12:00:12.513000+00:00,41.7,36.1,60.0,60.0,59.9,4260.0,4500.0,255.0,255.0,210.0,110.0,209.7,209.7,210.0,1.0,73.095,49.454,14.15,167190.64908968363,8640.0,12,12,2,0,1,1.0,209.7,110.0,0.0856640762674781,0.0863833100432897,13991.546,3.886540555555555
2023-12-07 11:58:37.826000+00:00,37.3,31.0,60.0,47.0,59.9,4200.0,4500.0,255.0,255.0,210.0,116.0,210.0,210.0,210.0,1.0,108.538,65.928,0.8,288061.70431088365,10794.215,19,11,3,58,1,1.0,210.0,116.0,-0.1211203772040825,1.3784314987751367,10542.184,2.928384444444444
2023-11-06 11:19:25.638000+00:00,42.9,34.7,60.0,35.0,59.9,4260.0,4620.0,255.0,255.0,215.0,121.0,214.0,214.0,215.0,1.0,76.777,131.633,9.0,130077.22473990609,8640.0,10,11,0,19,1,1.0,214.0,121.0,0.197695003696434,0.5116618482328484,6011.595,1.6698875
2023-10-18 09:13:38.482000+00:00,42.2,32.9,60.0,20.0,60.1,4260.0,4380.0,255.0,255.0,210.0,122.0,208.9,208.9,210.0,1.0,119.602,99.577,9.2,118425.49326982712,12000.0,9,9,2,13,1,1.0,208.9,122.0,0.1141581882873637,0.7011716435298737,4317.984,1.19944
2024-01-18 12:26:10.800000+00:00,34.7,30.2,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,31.7,31.7,0.0,0.0,0.0,200.0,131.4,42980.08864999995,3000.0,22,12,3,26,1,1.0,31.62,0.0,-2.808536046085251,-2.0163430657664767,11767.095,3.2686375
2023-12-07 10:25:22.730000+00:00,41.4,45.6,90.0,100.0,89.8,4380.0,2880.0,255.0,76.0,243.0,87.0,243.1,243.1,243.0,1.0,142.138,117.293,3.6,287227.337650873,5423.619,19,10,3,25,1,1.0,243.1,87.0,0.4109544636480272,0.501257736960279,4947.088,1.3741911111111111
2023-11-28 09:51:42.157000+00:00,42.4,45.9,90.0,72.0,90.1,4380.0,2760.0,255.0,76.0,243.0,85.0,243.0,243.0,243.0,1.0,130.932,162.047,1.6,259400.2235095765,1500.0,16,9,1,51,1,1.0,243.0,85.0,0.2138307881961886,0.395630082760889,8753.523,2.4315341666666663
2023-03-30 10:32:13.762000+00:00,39.5,34.5,60.0,41.0,60.0,4260.0,4320.0,255.0,255.0,225.0,119.0,225.3,225.3,225.0,1.0,148.006,93.508,10.4,5811.523700000306,8858.0,2,10,3,32,1,1.0,225.48,116.6,0.3409331642350336,-0.0440937787811511,2752.824,0.7646733333333333
2023-09-28 11:15:05.667000+00:00,42.9,35.1,60.0,34.0,60.0,4320.0,4440.0,255.0,255.0,210.0,113.0,210.4,210.4,210.0,1.0,135.323,85.053,1.1,60690.44072001995,2100.0,4,11,3,15,1,1.0,210.34,113.8,0.2660450430958563,0.3910448113863172,11311.47,3.142075
2023-10-12 12:28:58.408000+00:00,47.9,41.0,90.0,43.0,90.0,4320.0,3600.0,255.0,119.0,243.0,100.0,242.3,242.3,243.0,1.0,94.832,63.82,40.4,111115.91450984892,2100.0,8,12,3,28,1,1.0,242.28000000000003,100.0,-0.0392220908306571,0.3528537179439592,15391.818,4.275505
2023-03-28 10:19:58.413000+00:00,39.4,33.8,60.0,112.0,59.5,4320.0,4560.0,255.0,255.0,215.0,106.0,215.2,215.2,215.0,1.0,129.331,110.135,11.75,2702.150950000125,1500.0,0,10,1,19,1,1.0,215.2,106.0,0.1482692440612582,-0.480574240044553,6220.329,1.7278691666666666
2023-11-27 10:29:07.209000+00:00,42.5,41.0,90.0,55.0,90.1,4320.0,2940.0,255.0,76.0,243.0,91.0,242.8,242.8,243.0,1.0,200.941,34.626,1.6,241741.8906397604,10800.0,15,10,0,29,1,1.0,242.8,91.0,0.0901233633802981,0.4131869676406796,6287.881,1.7466336111111112
2023-11-28 11:46:23.556000+00:00,42.8,44.2,90.0,15.0,90.5,4440.0,3000.0,255.0,76.0,243.0,103.0,242.1,242.1,243.0,1.0,122.477,130.078,6.8,263876.8050095944,1500.0,16,11,1,46,1,1.0,242.1,103.0,0.1915748264949013,1.06445000436083,15634.922,4.343033888888889
2023-11-28 10:11:19.238000+00:00,42.8,45.7,90.0,87.0,90.0,4320.0,2820.0,255.0,76.0,243.0,96.0,242.6,242.6,243.0,1.0,109.7,37.887,2.4,260181.2827495643,5895.652,16,10,1,11,1,1.0,242.6,96.0,0.203939249662283,0.8043533681830752,9930.604,2.758501111111111
2023-10-02 09:34:59.800000+00:00,43.7,35.2,60.0,44.0,59.9,4320.0,4740.0,255.0,255.0,210.0,106.0,210.7,210.7,210.0,1.0,87.515,97.848,1.95,64543.08379002811,720.0,5,9,0,34,1,1.0,210.7,106.0,0.1755328592400436,-0.0737477751993785,2525.923,0.7016452777777777
2023-03-28 09:09:53.530000+00:00,38.4,33.4,60.0,82.0,59.9,4260.0,4560.0,255.0,255.0,215.0,117.0,214.8,214.8,215.0,1.0,142.01,117.104,3.8,830.9498199999994,4800.0,0,9,1,9,1,1.0,214.8,117.0,-0.0101410273121149,0.4841844206674423,2015.446,0.559846111111111
2023-10-12 11:02:05.835000+00:00,47.1,43.3,90.0,75.0,89.9,4320.0,3060.0,255.0,91.0,243.0,105.0,242.6,242.6,243.0,1.0,97.792,86.114,20.6,107503.71942987436,8640.0,8,11,3,2,1,1.0,242.6,105.0,0.0010405670418626,0.6361420995959661,10179.245,2.827568055555556
2023-03-30 11:33:25.552000+00:00,40.0,34.9,60.0,40.0,60.0,4260.0,4680.0,255.0,255.0,225.0,110.0,225.2,225.2,225.0,1.0,130.255,96.616,17.2,7873.338380000306,10800.0,2,11,3,33,1,1.0,225.2,110.0,0.3006384835237961,-0.9395175825579468,6424.614,1.7846149999999998
2024-01-15 15:53:58.800000+00:00,30.3,24.0,0.0,0.0,30.2,0.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0,0.0,0.0,0.0,200.0,36.4,27928.14726999161,3000.0,20,15,0,53,1,1.0,36.02,0.0,-4.349744876352459,-2.9404210709929304,15722.76,4.3674333333333335
2023-03-28 09:54:44.475000+00:00,38.6,33.0,60.0,83.0,59.9,4260.0,4500.0,255.0,255.0,215.0,118.0,214.6,214.6,215.0,1.0,131.767,90.599,9.65,1951.7563599999933,4800.0,0,9,1,54,1,1.0,214.04,125.2,-0.0893461629988128,0.5718897534594419,4706.391,1.307330833333333
2023-11-15 12:15:07.525000+00:00,42.1,36.2,60.0,52.0,59.9,4260.0,4500.0,255.0,255.0,210.0,100.0,210.6,210.6,210.0,1.0,148.994,59.733,15.65,167747.19205967637,12000.0,12,12,2,15,1,1.0,210.6,100.0,0.1387133134022757,-0.4123005602698948,14886.558,4.135155
2024-01-15 13:14:39.400000+00:00,39.2,28.3,60.0,32.0,60.0,4140.0,3840.0,255.0,255.0,215.0,123.0,215.0,215.0,215.0,1.0,120.884,83.916,12.0,22356.86466999505,3000.0,20,13,0,14,1,1.0,215.0,123.0,0.2679329268400337,0.4665726194092142,6163.36,1.7120444444444445
2024-01-17 13:37:38.693000+00:00,43.6,37.4,60.0,21.0,60.1,4440.0,4500.0,255.0,255.0,215.0,114.0,214.8,214.8,215.0,1.0,160.579,99.4,4.8,31425.781579988008,3600.0,21,13,2,37,1,1.0,214.8,114.0,0.301387929975938,0.4801324171645412,19252.014,5.347781666666666
2023-10-12 14:33:08.193000+00:00,47.3,38.5,90.0,61.0,89.8,4320.0,3600.0,255.0,122.0,243.0,89.0,243.8,243.8,243.0,1.0,126.96,70.946,79.7,115576.53092981596,7569.109,8,14,3,33,1,1.0,243.8,89.0,0.1620911985319534,-0.2703807216904559,22841.603,6.344889722222222
2023-11-06 10:10:26.294000+00:00,40.1,33.5,60.0,50.0,59.9,4260.0,4200.0,255.0,255.0,215.0,119.0,215.0,215.0,215.0,1.0,142.754,124.23,0.7,125808.0719298962,3000.0,10,10,0,10,1,1.0,215.0,119.0,0.2277498174550604,0.4496972491881847,1872.251,0.5200697222222223
2023-11-29 09:52:39.521000+00:00,40.0,47.2,90.0,88.0,90.0,4440.0,0.0,255.0,38.0,243.0,78.0,241.9,241.9,243.0,1.0,137.555,60.188,0.8,268891.53680962644,2400.0,17,9,2,52,1,1.0,241.9,78.0,0.0533803661563842,-0.2389893927958409,1807.816,0.5021711111111111
2023-11-06 10:30:49.400000+00:00,41.9,33.5,60.0,23.0,60.1,4320.0,4560.0,255.0,255.0,215.0,124.0,214.1,214.1,215.0,1.0,210.533,77.671,3.2,127224.30974990198,1800.0,10,10,0,30,1,1.0,214.1,124.0,0.2007004850722965,0.604608746799844,3095.357,0.8598213888888889
2023-11-29 12:12:48.621000+00:00,43.0,46.8,90.0,104.0,89.7,4320.0,2940.0,255.0,76.0,243.0,69.0,243.9,243.9,243.0,1.0,160.664,170.249,13.8,274908.57939035323,2100.0,17,12,2,12,1,1.0,243.9,69.0,0.1630784266148565,-0.7543864872838935,10216.916,2.838032222222222
2023-03-30 11:44:32.368000+00:00,40.3,34.2,60.0,20.0,60.0,4260.0,4380.0,255.0,255.0,225.0,124.0,224.6,224.6,225.0,1.0,112.87,109.375,18.6,7971.277170000284,1564.0,2,11,3,44,1,1.0,224.64,123.6,0.0588703992564282,0.4533638899837354,7091.43,1.9698416666666667
2023-11-14 11:31:46.662000+00:00,42.6,34.7,60.0,32.0,60.0,4260.0,4200.0,255.0,255.0,210.0,96.0,210.7,210.7,210.0,1.0,76.326,134.036,9.291,146495.64547988417,3000.0,11,11,1,31,1,1.0,210.7,96.0,0.2200995701712404,-0.2556317101820416,6018.974,1.6719372222222222
2024-01-17 14:47:33.130000+00:00,43.5,37.9,60.0,57.0,59.9,4440.0,4320.0,255.0,255.0,215.0,105.0,215.5,215.5,215.0,1.0,139.7,112.525,4.0,34081.30769998763,3600.0,21,14,2,47,1,1.0,215.5,105.0,0.3158768706578005,0.2088016420615602,23446.451,6.512903055555555
2023-11-28 13:13:55.217000+00:00,43.4,50.1,90.0,74.0,90.0,4440.0,3180.0,255.0,81.0,243.0,81.0,243.5,243.5,243.0,1.0,104.575,94.749,14.2,267412.9063696177,2100.0,16,13,1,13,1,1.0,243.5,81.0,0.2261952113635703,0.2470034335164576,20886.583,5.801828611111111
2023-11-29 10:19:15.264000+00:00,42.2,42.7,90.0,59.0,90.1,4380.0,2820.0,255.0,76.0,243.0,91.0,242.9,242.9,243.0,1.0,125.547,97.19,2.6,270311.4749196966,2100.0,17,10,2,19,1,1.0,242.9,91.0,0.1082293963856204,0.505473077020235,3403.559,0.9454330555555556
2023-10-11 09:46:53.200000+00:00,44.5,36.2,60.0,68.0,59.8,4260.0,4500.0,255.0,255.0,210.0,122.0,208.8,208.8,210.0,1.0,101.513,108.408,26.75,91045.70364984364,2100.0,7,9,2,46,1,1.0,208.8,122.0,0.154297973357736,0.6975594530050377,5909.778,1.641605
2023-11-29 11:30:31.333000+00:00,42.9,45.8,90.0,102.0,89.8,4380.0,3000.0,255.0,76.0,243.0,91.0,242.5,242.5,243.0,1.0,169.926,113.769,9.6,273200.7229201474,2400.0,17,11,2,30,1,1.0,242.5,91.0,0.0862897842939256,0.505473077020235,7679.628,2.13323
2024-01-18 13:17:06.400000+00:00,39.2,36.0,0.0,0.0,40.4,4440.0,0.0,255.0,0.0,0.0,0.0,116.4,116.4,0.0,0.0,0.0,200.0,36.2,44755.71089000131,3000.0,22,13,3,17,1,1.0,116.4,0.0,-1.2645153461938594,-2.0163430657664767,14822.695,4.117415277777778
2023-11-15 08:35:31.600000+00:00,38.4,34.5,60.0,0.0,60.2,4320.0,3240.0,255.0,84.0,210.0,89.0,210.3,210.3,210.0,1.0,190.287,89.942,0.35,156716.01792980195,12000.0,12,8,2,35,1,1.0,210.3,89.0,0.1210302343573443,-0.9608528176143978,1710.633,0.4751758333333333
2023-11-27 11:06:24.995000+00:00,42.5,40.4,90.0,68.0,90.0,4380.0,2880.0,255.0,76.0,243.0,94.0,242.7,242.7,243.0,1.0,179.177,72.347,2.2,243515.03316974343,1500.0,15,11,0,6,1,1.0,242.7,94.0,0.0853998877991385,0.5763891780059848,8525.667,2.368240833333333
2024-01-17 13:11:21.800000+00:00,40.5,35.8,60.0,61.0,59.8,4380.0,4080.0,255.0,255.0,215.0,113.0,215.4,215.4,215.0,1.0,130.0,111.179,1.0,30302.841729988428,3600.0,21,13,2,11,1,1.0,215.4,113.0,0.3138070219889631,0.44998455326421,17675.121,4.9097558333333335
2023-11-27 09:28:36.275000+00:00,40.4,45.6,90.0,42.0,90.2,4320.0,0.0,255.0,0.0,243.0,25.0,243.8,243.8,243.0,1.0,162.173,157.404,0.4,236304.87273977272,3600.0,15,9,0,28,1,1.0,243.8,25.0,0.1373581191918831,-3.177261660396035,2656.947,0.7380408333333334
2023-09-28 11:11:34.605000+00:00,42.5,35.2,60.0,18.0,60.1,4260.0,4260.0,255.0,255.0,210.0,127.0,209.5,209.5,210.0,1.0,121.035,107.998,0.8,60383.28467002005,12000.0,4,11,3,11,1,1.0,209.5,127.0,0.2436935787630102,0.7773694654572606,11100.408,3.0834466666666667
2023-11-27 12:54:44.165000+00:00,42.6,42.5,90.0,68.0,90.0,4380.0,3000.0,255.0,76.0,243.0,87.0,243.2,243.2,243.0,1.0,43.367,122.713,4.8,248235.88676968656,8640.0,15,12,0,54,1,1.0,243.2,87.0,0.109017265704931,0.1955840204869393,15024.837,4.173565833333333
2024-01-18 11:03:56.382000+00:00,42.3,35.2,60.0,0.0,60.2,4380.0,4440.0,255.0,255.0,195.0,93.0,195.1,195.1,195.0,1.0,110.903,104.052,67.8,40662.086639996094,8640.0,22,11,3,3,1,1.0,195.1,93.0,0.1701296252518603,0.2102741314858354,6832.677,1.8979658333333331
2023-03-30 09:56:32.245000+00:00,35.9,33.4,60.0,71.0,59.9,4260.0,4560.0,255.0,255.0,225.0,127.0,221.8,221.8,225.0,1.0,114.737,92.568,1.0,3635.977430000334,8991.0,2,9,3,56,1,1.0,221.8,127.0,-1.0693806606579588,0.7518384912426672,611.307,0.1698075
2023-10-12 10:54:45.600000+00:00,47.1,43.5,90.0,83.0,89.9,4380.0,3300.0,255.0,109.0,243.0,102.0,242.6,242.6,243.0,1.0,138.279,51.347,18.95,107199.5272398768,7616.327,8,10,3,54,1,1.0,242.6,102.0,0.0010405670418626,0.466169070604762,9739.01,2.7052805555555555
2023-11-27 10:44:18.908000+00:00,42.4,42.3,90.0,106.0,89.9,4320.0,2880.0,255.0,76.0,243.0,96.0,242.6,242.6,243.0,1.0,38.054,121.34,1.6,242466.6001797534,2400.0,15,10,0,44,1,1.0,242.6,96.0,0.0806764122179803,0.6851906515828549,7199.58,1.9998833333333328
2024-01-18 11:07:14.746000+00:00,42.5,35.2,60.0,39.0,59.9,4380.0,4200.0,255.0,255.0,195.0,97.0,194.9,194.9,195.0,1.0,144.755,104.732,70.0,40751.914609996245,8640.0,22,11,3,7,1,1.0,194.9,97.0,0.1664837676370048,0.3060426130880854,7031.041,1.9530669444444444
2023-10-11 12:15:17.929000+00:00,45.5,34.8,60.0,38.0,60.0,4260.0,4200.0,255.0,255.0,210.0,127.0,208.8,208.8,210.0,1.0,124.964,104.964,39.8,95558.04209988074,3061.0,7,12,2,15,1,1.0,208.8,127.0,0.154297973357736,0.9016683461970058,14814.507,4.115140833333333
2023-10-12 14:10:03.446000+00:00,46.8,39.8,90.0,47.0,90.0,4320.0,3180.0,255.0,81.0,243.0,81.0,243.6,243.6,243.0,1.0,121.578,63.291,74.45,114737.9365098162,7643.124,8,14,3,10,1,1.0,243.54,81.6,0.1352494266169364,-0.723642132333667,21456.856,5.9602377777777775
2023-11-14 10:11:21.468000+00:00,39.8,33.5,60.0,39.0,60.0,4320.0,4320.0,255.0,255.0,210.0,127.0,208.8,208.8,210.0,1.0,157.449,96.951,2.2,143051.54282988724,3000.0,11,10,1,11,1,1.0,208.8,127.0,0.1574344712148362,0.9704087521254976,1193.78,0.3316055555555555
2023-10-12 08:38:11.200000+00:00,44.1,51.3,90.0,80.0,89.8,4440.0,2880.0,255.0,76.0,243.0,86.0,242.7,242.7,243.0,1.0,148.869,83.543,0.8,98232.1264598936,7626.983,8,8,3,38,1,1.0,242.7,86.0,0.0144614529993693,-0.4403537506816601,1544.61,0.4290583333333333
2023-03-30 13:04:49.311000+00:00,39.7,33.3,60.0,41.0,59.9,4200.0,4440.0,255.0,255.0,225.0,114.0,224.9,224.9,225.0,1.0,107.821,114.91,37.8,9098.215499999018,900.0,2,13,3,4,1,1.0,225.02,112.4,0.1797544413901179,-0.5415514475460377,11908.373,3.3078813888888887
2023-11-28 09:33:18.934000+00:00,41.0,48.0,90.0,121.0,89.7,4260.0,0.0,255.0,38.0,243.0,73.0,242.9,242.9,243.0,1.0,93.775,60.694,0.8,258687.5872495883,3600.0,16,9,1,33,1,1.0,242.9,73.0,0.2113579035627124,-0.050249864972405,7650.3,2.125083333333333
2023-11-28 13:11:56.600000+00:00,43.2,49.9,90.0,72.0,90.0,4380.0,3240.0,255.0,81.0,243.0,96.0,242.6,242.6,243.0,1.0,119.061,93.648,13.0,267277.288079619,2100.0,16,13,1,11,1,1.0,242.6,96.0,0.203939249662283,0.8043533681830752,20767.966,5.768879444444445
2023-10-02 10:45:58.856000+00:00,44.8,37.2,60.0,47.0,59.9,4320.0,4560.0,255.0,255.0,210.0,97.0,210.9,210.9,210.0,1.0,177.966,88.036,9.2,68445.7020800343,12000.0,5,10,0,45,1,1.0,210.9,97.0,0.1849379096262549,-0.5199652265122322,6784.979,1.884716388888889
2023-11-15 09:05:34.600000+00:00,41.2,32.8,60.0,33.0,60.0,4320.0,4560.0,255.0,255.0,210.0,119.0,210.0,210.0,210.0,1.0,125.072,160.467,1.25,159057.4291697812,12000.0,12,9,2,5,1,1.0,210.0,119.0,0.1033471553124112,0.5351987933251559,3513.633,0.9760091666666666
2023-03-30 11:56:21.600000+00:00,40.2,34.4,60.0,43.0,59.9,4260.0,4380.0,255.0,255.0,225.0,122.0,224.5,224.5,225.0,1.0,151.579,104.256,20.8,8062.830080000227,1250.0,2,11,3,56,1,1.0,224.5,122.0,0.0185757185452022,0.2543808224777807,7800.662,2.1668505555555555
2023-03-28 08:54:52.540000+00:00,36.6,32.7,60.0,40.0,60.1,4320.0,4560.0,255.0,255.0,215.0,127.0,214.2,214.2,215.0,1.0,125.897,104.039,2.0,542.174309999991,4800.0,0,8,1,54,1,1.0,214.2,127.0,-0.2477564343721973,1.361237748587438,1114.456,0.3095711111111111
2023-11-27 10:06:58.398000+00:00,41.8,39.9,90.0,44.0,90.3,4380.0,2760.0,255.0,76.0,243.0,89.0,243.1,243.1,243.0,1.0,197.449,112.041,1.0,240353.03200976725,3000.0,15,10,0,6,1,1.0,243.1,89.0,0.1042937901237728,0.3043854940638094,4959.07,1.3775194444444443
2024-01-17 08:42:39.438000+00:00,40.8,35.3,60.0,27.0,60.1,4320.0,4560.0,255.0,255.0,215.0,98.0,215.4,215.4,215.0,1.0,135.701,95.985,7.0,28491.12234999068,1500.0,21,8,2,42,1,1.0,215.4,98.0,0.3138070219889631,-0.0022334052407584,1552.759,0.4313219444444444
2023-10-11 11:50:17.440000+00:00,45.9,34.9,60.0,64.0,59.8,4320.0,4440.0,255.0,255.0,210.0,126.0,209.0,209.0,210.0,1.0,116.172,106.899,29.9,94904.06405987058,3370.0,7,11,2,50,1,1.0,209.0,126.0,0.1609830548836154,0.8608465675586121,13314.018,3.6983383333333335
2024-01-17 13:29:49.470000+00:00,43.2,37.4,60.0,24.0,60.1,4380.0,4260.0,255.0,255.0,215.0,107.0,215.4,215.4,215.0,1.0,88.821,110.6,3.8,31091.41122998813,1500.0,21,13,2,29,1,1.0,215.4,107.0,0.3138070219889631,0.2690973698622226,18782.791,5.217441944444444
2023-03-30 13:02:52.112000+00:00,39.6,34.3,60.0,18.0,60.1,4200.0,4680.0,255.0,255.0,225.0,106.0,225.4,225.4,225.0,1.0,124.689,100.277,36.8,9086.301399999064,900.0,2,13,3,2,1,1.0,225.28000000000003,108.0,0.3812278449462597,-1.337483717569856,11791.174,3.275326111111111
2023-10-11 08:25:41.515000+00:00,41.2,33.9,60.0,43.0,59.9,4320.0,4860.0,255.0,255.0,210.0,117.0,209.9,209.9,210.0,1.0,129.914,112.825,2.0,86226.78630985934,11034.0,7,8,2,25,1,1.0,209.78000000000003,119.4,0.1910659217500744,0.4934505598130698,1038.093,0.2883591666666666
2023-10-09 12:13:20.200000+00:00,44.1,35.5,60.0,50.0,59.8,4320.0,4620.0,255.0,255.0,210.0,117.0,209.9,209.9,210.0,1.0,82.447,100.85,2.0,84899.28389988319,12000.0,6,12,0,13,1,1.0,209.9,117.0,0.228927200269912,0.4890362867750095,10277.342,2.8548172222222226
2023-03-28 10:14:26.403000+00:00,40.1,33.2,60.0,39.0,60.3,4260.0,4620.0,255.0,255.0,215.0,99.0,215.1,215.1,215.0,1.0,139.436,120.555,10.85,2606.329830000086,1500.0,0,10,1,14,1,1.0,215.1,99.0,0.1086666762179149,-1.09451156958855,5888.319,1.6356441666666668
2023-10-11 10:48:17.504000+00:00,44.9,35.6,60.0,74.0,59.9,4260.0,4740.0,255.0,255.0,210.0,107.0,210.1,210.1,210.0,1.0,122.167,96.559,8.45,93303.79749985122,1448.0,7,10,2,48,1,1.0,210.1,107.0,0.1977510032759538,0.0852327734291339,9594.082,2.6650227777777777
2023-12-07 09:47:44.787000+00:00,40.8,41.0,90.0,65.0,89.9,4320.0,2760.0,255.0,76.0,243.0,47.0,245.9,245.9,243.0,1.0,128.934,93.727,1.8,285718.29312084307,2100.0,19,9,3,47,1,1.0,245.9,47.0,0.4559638157442784,-0.7086371069222834,2689.145,0.7469847222222222
2023-11-06 13:00:52.342000+00:00,43.2,35.0,60.0,16.0,60.1,4380.0,4320.0,255.0,255.0,215.0,118.0,215.1,215.1,215.0,1.0,116.885,126.403,1.4,135417.13988989315,11035.443,10,13,0,0,1,1.0,215.1,118.0,0.2307552988309228,0.4187149496658529,12098.299,3.3606386111111117
2023-03-29 12:05:53.595000+00:00,36.7,31.7,60.0,27.0,60.1,4260.0,4560.0,255.0,255.0,215.0,109.0,215.5,215.5,215.0,1.0,132.573,119.989,2.4,10163.551689998512,10596.0,1,12,2,5,1,1.0,215.5,109.0,0.2829747096645336,-0.2934652738535265,1102.722,0.3063116666666666
2023-09-28 08:50:44.446000+00:00,43.3,34.1,60.0,30.0,60.0,0.0,0.0,0.0,255.0,210.0,108.0,210.4,210.4,210.0,1.0,130.23,84.04,2.6,55050.61197001459,12000.0,4,8,3,50,1,1.0,210.4,108.0,0.2660450430958563,0.2530717206466945,2650.249,0.7361802777777777
2023-03-29 12:03:43.457000+00:00,36.0,31.9,60.0,27.0,60.1,4260.0,4560.0,255.0,255.0,215.0,113.0,215.6,215.6,215.0,1.0,138.322,119.458,2.0,10067.922299998578,10464.0,1,12,2,3,1,1.0,215.6,111.4,0.3192185497156946,0.0186273415863007,972.584,0.2701622222222222
2023-11-27 08:51:59.600000+00:00,31.6,38.5,85.0,68.0,85.0,4260.0,0.0,255.0,0.0,250.0,38.0,250.0,250.0,250.0,1.0,148.833,95.39,0.2,234693.0317697752,1200.0,15,8,0,51,1,1.0,250.0,38.0,0.4302136052237094,-2.470052082146379,460.272,0.1278533333333333
2023-10-11 12:39:18.765000+00:00,45.5,34.7,60.0,33.0,60.0,4320.0,4740.0,255.0,255.0,210.0,113.0,209.5,209.5,210.0,1.0,121.387,95.788,50.675,96223.168439888,2100.0,7,12,2,39,1,1.0,209.5,113.0,0.1776957586983147,0.3301634452594955,16255.343,4.515373055555556
2023-03-29 13:04:31.812000+00:00,39.4,32.7,60.0,41.0,60.0,4200.0,4620.0,255.0,255.0,215.0,127.0,213.7,213.7,215.0,1.0,153.983,103.873,13.4,13619.145799997454,1500.0,1,13,2,4,1,1.0,213.72,127.0,-0.369414411256404,1.110951495625696,4620.939,1.2835941666666668
2024-01-17 14:27:21.322000+00:00,41.9,37.0,60.0,71.0,59.7,4440.0,4440.0,255.0,255.0,215.0,114.0,215.3,215.3,215.0,1.0,129.584,111.056,1.0,33219.23634998759,1500.0,21,14,2,27,1,1.0,215.3,114.0,0.3117371733201257,0.4801324171645412,22234.643,6.176289722222222
