timestamp,T_Ambient_Actual,T_Pinda_Actual,T_Bed_Setpoint,Power_Bed,T_Bed_Actual,Speed_Fan_Hotend,Speed_Fan_Part,PWM_Fan_Hotend,PWM_Fan_Part,T_Hotend_Setpoint,Power_Hotend,T_Hotend_Actual,T_Tool_Actual,T_Tool_Setpoint,StepperOnOff,X_Setpoint,Y_Setpoint,Z_Setpoint,E_Setpoint,F_Setpoint
2024-01-17 09:12:06.962000+00:00,41.7,36.1,60.0,47.0,59.9,4320.0,4440.0,255.0,255.0,215.0,113.0,214.6,214.6,215.0,1.0,128.74,124.843,22.0,29515.171989989285,1534.0
2023-11-28 08:26:48.600000+00:00,42.6,43.6,90.0,81.0,90.0,4320.0,2940.0,255.0,76.0,243.0,93.0,242.8,242.8,243.0,1.0,143.896,49.931,1.2,257034.83781960703,2100.0
2023-10-11 11:18:47.318000+00:00,46.0,35.8,60.0,24.0,60.1,4320.0,4620.0,255.0,255.0,210.0,102.0,210.5,210.5,210.0,1.0,128.89,104.158,21.6,94002.06659986096,2400.0
2023-11-29 10:58:02.502000+00:00,42.9,45.4,90.0,60.0,90.0,4380.0,2880.0,255.0,76.0,243.0,94.0,242.5,242.5,243.0,1.0,151.736,110.47,6.4,271876.9134899793,2100.0
2023-10-11 11:53:03.437000+00:00,45.8,35.1,60.0,16.0,60.1,4320.0,4200.0,255.0,255.0,210.0,116.0,209.4,209.4,210.0,1.0,133.679,107.127,30.8,94989.57664987152,3109.0
2023-03-30 09:59:13.852000+00:00,37.2,32.3,60.0,60.0,59.9,4320.0,4260.0,255.0,255.0,225.0,127.0,223.1,223.1,225.0,1.0,100.124,91.245,1.6,3737.9205900003376,3600.0
2024-01-17 09:19:43.269000+00:00,42.1,36.0,60.0,19.0,60.1,4380.0,4320.0,255.0,255.0,215.0,108.0,214.9,214.9,215.0,1.0,123.573,116.674,27.4,29754.98354998909,10800.0
2023-10-12 09:17:40.139000+00:00,45.4,47.8,90.0,43.0,90.1,4380.0,2880.0,255.0,76.0,243.0,78.0,243.9,243.9,243.0,1.0,149.965,91.009,6.05,101491.72519988734,7658.989
2024-01-18 09:47:40.480000+00:00,42.6,36.7,60.0,28.0,60.0,4320.0,4200.0,255.0,255.0,220.0,104.0,220.3,220.3,220.0,1.0,136.829,109.309,19.4,37327.815409990806,10800.0
2023-11-15 12:00:12.513000+00:00,41.7,36.1,60.0,60.0,59.9,4260.0,4500.0,255.0,255.0,210.0,110.0,209.7,209.7,210.0,1.0,73.095,49.454,14.15,167190.64908968363,8640.0
2023-12-07 11:58:37.826000+00:00,37.3,31.0,60.0,47.0,59.9,4200.0,4500.0,255.0,255.0,210.0,116.0,210.0,210.0,210.0,1.0,108.538,65.928,0.8,288061.70431088365,10794.215
2023-11-06 11:19:25.638000+00:00,42.9,34.7,60.0,35.0,59.9,4260.0,4620.0,255.0,255.0,215.0,121.0,214.0,214.0,215.0,1.0,76.777,131.633,9.0,130077.22473990609,8640.0
2023-10-18 09:13:38.482000+00:00,42.2,32.9,60.0,20.0,60.1,4260.0,4380.0,255.0,255.0,210.0,122.0,208.9,208.9,210.0,1.0,119.602,99.577,9.2,118425.49326982712,12000.0
2024-01-18 12:26:10.800000+00:00,34.7,30.2,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,31.7,31.7,0.0,0.0,0.0,200.0,131.4,42980.08864999995,3000.0
2023-12-07 10:25:22.730000+00:00,41.4,45.6,90.0,100.0,89.8,4380.0,2880.0,255.0,76.0,243.0,87.0,243.1,243.1,243.0,1.0,142.138,117.293,3.6,287227.337650873,5423.619
2023-11-28 09:51:42.157000+00:00,42.4,45.9,90.0,72.0,90.1,4380.0,2760.0,255.0,76.0,243.0,85.0,243.0,243.0,243.0,1.0,130.932,162.047,1.6,259400.2235095765,1500.0
2023-03-30 10:32:13.762000+00:00,39.5,34.5,60.0,41.0,60.0,4260.0,4320.0,255.0,255.0,225.0,119.0,225.3,225.3,225.0,1.0,148.006,93.508,10.4,5811.523700000306,8858.0
2023-09-28 11:15:05.667000+00:00,42.9,35.1,60.0,34.0,60.0,4320.0,4440.0,255.0,255.0,210.0,113.0,210.4,210.4,210.0,1.0,135.323,85.053,1.1,60690.44072001995,2100.0
2023-10-12 12:28:58.408000+00:00,47.9,41.0,90.0,43.0,90.0,4320.0,3600.0,255.0,119.0,243.0,100.0,242.3,242.3,243.0,1.0,94.832,63.82,40.4,111115.91450984892,2100.0
2023-03-28 10:19:58.413000+00:00,39.4,33.8,60.0,112.0,59.5,4320.0,4560.0,255.0,255.0,215.0,106.0,215.2,215.2,215.0,1.0,129.331,110.135,11.75,2702.150950000125,1500.0
2023-11-27 10:29:07.209000+00:00,42.5,41.0,90.0,55.0,90.1,4320.0,2940.0,255.0,76.0,243.0,91.0,242.8,242.8,243.0,1.0,200.941,34.626,1.6,241741.8906397604,10800.0
2023-11-28 11:46:23.556000+00:00,42.8,44.2,90.0,15.0,90.5,4440.0,3000.0,255.0,76.0,243.0,103.0,242.1,242.1,243.0,1.0,122.477,130.078,6.8,263876.8050095944,1500.0
2023-11-28 10:11:19.238000+00:00,42.8,45.7,90.0,87.0,90.0,4320.0,2820.0,255.0,76.0,243.0,96.0,242.6,242.6,243.0,1.0,109.7,37.887,2.4,260181.2827495643,5895.652
2023-10-02 09:34:59.800000+00:00,43.7,35.2,60.0,44.0,59.9,4320.0,4740.0,255.0,255.0,210.0,106.0,210.7,210.7,210.0,1.0,87.515,97.848,1.95,64543.08379002811,720.0
2023-03-28 09:09:53.530000+00:00,38.4,33.4,60.0,82.0,59.9,4260.0,4560.0,255.0,255.0,215.0,117.0,214.8,214.8,215.0,1.0,142.01,117.104,3.8,830.9498199999994,4800.0
2023-10-12 11:02:05.835000+00:00,47.1,43.3,90.0,75.0,89.9,4320.0,3060.0,255.0,91.0,243.0,105.0,242.6,242.6,243.0,1.0,97.792,86.114,20.6,107503.71942987436,8640.0
2023-03-30 11:33:25.552000+00:00,40.0,34.9,60.0,40.0,60.0,4260.0,4680.0,255.0,255.0,225.0,110.0,225.2,225.2,225.0,1.0,130.255,96.616,17.2,7873.338380000306,10800.0
2024-01-15 15:53:58.800000+00:00,30.3,24.0,0.0,0.0,30.2,0.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0,0.0,0.0,0.0,200.0,36.4,27928.14726999161,3000.0
2023-03-28 09:54:44.475000+00:00,38.6,33.0,60.0,83.0,59.9,4260.0,4500.0,255.0,255.0,215.0,118.0,214.6,214.6,215.0,1.0,131.767,90.599,9.65,1951.7563599999933,4800.0
2023-11-15 12:15:07.525000+00:00,42.1,36.2,60.0,52.0,59.9,4260.0,4500.0,255.0,255.0,210.0,100.0,210.6,210.6,210.0,1.0,148.994,59.733,15.65,167747.19205967637,12000.0
2024-01-15 13:14:39.400000+00:00,39.2,28.3,60.0,32.0,60.0,4140.0,3840.0,255.0,255.0,215.0,123.0,215.0,215.0,215.0,1.0,120.884,83.916,12.0,22356.86466999505,3000.0
2024-01-17 13:37:38.693000+00:00,43.6,37.4,60.0,21.0,60.1,4440.0,4500.0,255.0,255.0,215.0,114.0,214.8,214.8,215.0,1.0,160.579,99.4,4.8,31425.781579988008,3600.0
2023-10-12 14:33:08.193000+00:00,47.3,38.5,90.0,61.0,89.8,4320.0,3600.0,255.0,122.0,243.0,89.0,243.8,243.8,243.0,1.0,126.96,70.946,79.7,115576.53092981596,7569.109
2023-11-06 10:10:26.294000+00:00,40.1,33.5,60.0,50.0,59.9,4260.0,4200.0,255.0,255.0,215.0,119.0,215.0,215.0,215.0,1.0,142.754,124.23,0.7,125808.0719298962,3000.0
2023-11-29 09:52:39.521000+00:00,40.0,47.2,90.0,88.0,90.0,4440.0,0.0,255.0,38.0,243.0,78.0,241.9,241.9,243.0,1.0,137.555,60.188,0.8,268891.53680962644,2400.0
2023-11-06 10:30:49.400000+00:00,41.9,33.5,60.0,23.0,60.1,4320.0,4560.0,255.0,255.0,215.0,124.0,214.1,214.1,215.0,1.0,210.533,77.671,3.2,127224.30974990198,1800.0
2023-11-29 12:12:48.621000+00:00,43.0,46.8,90.0,104.0,89.7,4320.0,2940.0,255.0,76.0,243.0,69.0,243.9,243.9,243.0,1.0,160.664,170.249,13.8,274908.57939035323,2100.0
2023-03-30 11:44:32.368000+00:00,40.3,34.2,60.0,20.0,60.0,4260.0,4380.0,255.0,255.0,225.0,124.0,224.6,224.6,225.0,1.0,112.87,109.375,18.6,7971.277170000284,1564.0
2023-11-14 11:31:46.662000+00:00,42.6,34.7,60.0,32.0,60.0,4260.0,4200.0,255.0,255.0,210.0,96.0,210.7,210.7,210.0,1.0,76.326,134.036,9.291,146495.64547988417,3000.0
2024-01-17 14:47:33.130000+00:00,43.5,37.9,60.0,57.0,59.9,4440.0,4320.0,255.0,255.0,215.0,105.0,215.5,215.5,215.0,1.0,139.7,112.525,4.0,34081.30769998763,3600.0
2023-11-28 13:13:55.217000+00:00,43.4,50.1,90.0,74.0,90.0,4440.0,3180.0,255.0,81.0,243.0,81.0,243.5,243.5,243.0,1.0,104.575,94.749,14.2,267412.9063696177,2100.0
2023-11-29 10:19:15.264000+00:00,42.2,42.7,90.0,59.0,90.1,4380.0,2820.0,255.0,76.0,243.0,91.0,242.9,242.9,243.0,1.0,125.547,97.19,2.6,270311.4749196966,2100.0
2023-10-11 09:46:53.200000+00:00,44.5,36.2,60.0,68.0,59.8,4260.0,4500.0,255.0,255.0,210.0,122.0,208.8,208.8,210.0,1.0,101.513,108.408,26.75,91045.70364984364,2100.0
2023-11-29 11:30:31.333000+00:00,42.9,45.8,90.0,102.0,89.8,4380.0,3000.0,255.0,76.0,243.0,91.0,242.5,242.5,243.0,1.0,169.926,113.769,9.6,273200.7229201474,2400.0
2024-01-18 13:17:06.400000+00:00,39.2,36.0,0.0,0.0,40.4,4440.0,0.0,255.0,0.0,0.0,0.0,116.4,116.4,0.0,0.0,0.0,200.0,36.2,44755.71089000131,3000.0
2023-11-15 08:35:31.600000+00:00,38.4,34.5,60.0,0.0,60.2,4320.0,3240.0,255.0,84.0,210.0,89.0,210.3,210.3,210.0,1.0,190.287,89.942,0.35,156716.01792980195,12000.0
2023-11-27 11:06:24.995000+00:00,42.5,40.4,90.0,68.0,90.0,4380.0,2880.0,255.0,76.0,243.0,94.0,242.7,242.7,243.0,1.0,179.177,72.347,2.2,243515.03316974343,1500.0
2024-01-17 13:11:21.800000+00:00,40.5,35.8,60.0,61.0,59.8,4380.0,4080.0,255.0,255.0,215.0,113.0,215.4,215.4,215.0,1.0,130.0,111.179,1.0,30302.841729988428,3600.0
2023-11-27 09:28:36.275000+00:00,40.4,45.6,90.0,42.0,90.2,4320.0,0.0,255.0,0.0,243.0,25.0,243.8,243.8,243.0,1.0,162.173,157.404,0.4,236304.87273977272,3600.0
2023-09-28 11:11:34.605000+00:00,42.5,35.2,60.0,18.0,60.1,4260.0,4260.0,255.0,255.0,210.0,127.0,209.5,209.5,210.0,1.0,121.035,107.998,0.8,60383.28467002005,12000.0
2023-11-27 12:54:44.165000+00:00,42.6,42.5,90.0,68.0,90.0,4380.0,3000.0,255.0,76.0,243.0,87.0,243.2,243.2,243.0,1.0,43.367,122.713,4.8,248235.88676968656,8640.0
2024-01-18 11:03:56.382000+00:00,42.3,35.2,60.0,0.0,60.2,4380.0,4440.0,255.0,255.0,195.0,93.0,195.1,195.1,195.0,1.0,110.903,104.052,67.8,40662.086639996094,8640.0
2023-03-30 09:56:32.245000+00:00,35.9,33.4,60.0,71.0,59.9,4260.0,4560.0,255.0,255.0,225.0,127.0,221.8,221.8,225.0,1.0,114.737,92.568,1.0,3635.977430000334,8991.0
2023-10-12 10:54:45.600000+00:00,47.1,43.5,90.0,83.0,89.9,4380.0,3300.0,255.0,109.0,243.0,102.0,242.6,242.6,243.0,1.0,138.279,51.347,18.95,107199.5272398768,7616.327
2023-11-27 10:44:18.908000+00:00,42.4,42.3,90.0,106.0,89.9,4320.0,2880.0,255.0,76.0,243.0,96.0,242.6,242.6,243.0,1.0,38.054,121.34,1.6,242466.6001797534,2400.0
2024-01-18 11:07:14.746000+00:00,42.5,35.2,60.0,39.0,59.9,4380.0,4200.0,255.0,255.0,195.0,97.0,194.9,194.9,195.0,1.0,144.755,104.732,70.0,40751.914609996245,8640.0
2023-10-11 12:15:17.929000+00:00,45.5,34.8,60.0,38.0,60.0,4260.0,4200.0,255.0,255.0,210.0,127.0,208.8,208.8,210.0,1.0,124.964,104.964,39.8,95558.04209988074,3061.0
2023-10-12 14:10:03.446000+00:00,46.8,39.8,90.0,47.0,90.0,4320.0,3180.0,255.0,81.0,243.0,81.0,243.6,243.6,243.0,1.0,121.578,63.291,74.45,114737.9365098162,7643.124
2023-11-14 10:11:21.468000+00:00,39.8,33.5,60.0,39.0,60.0,4320.0,4320.0,255.0,255.0,210.0,127.0,208.8,208.8,210.0,1.0,157.449,96.951,2.2,143051.54282988724,3000.0
2023-10-12 08:38:11.200000+00:00,44.1,51.3,90.0,80.0,89.8,4440.0,2880.0,255.0,76.0,243.0,86.0,242.7,242.7,243.0,1.0,148.869,83.543,0.8,98232.1264598936,7626.983
2023-03-30 13:04:49.311000+00:00,39.7,33.3,60.0,41.0,59.9,4200.0,4440.0,255.0,255.0,225.0,114.0,224.9,224.9,225.0,1.0,107.821,114.91,37.8,9098.215499999018,900.0
2023-11-28 09:33:18.934000+00:00,41.0,48.0,90.0,121.0,89.7,4260.0,0.0,255.0,38.0,243.0,73.0,242.9,242.9,243.0,1.0,93.775,60.694,0.8,258687.5872495883,3600.0
2023-11-28 13:11:56.600000+00:00,43.2,49.9,90.0,72.0,90.0,4380.0,3240.0,255.0,81.0,243.0,96.0,242.6,242.6,243.0,1.0,119.061,93.648,13.0,267277.288079619,2100.0
2023-10-02 10:45:58.856000+00:00,44.8,37.2,60.0,47.0,59.9,4320.0,4560.0,255.0,255.0,210.0,97.0,210.9,210.9,210.0,1.0,177.966,88.036,9.2,68445.7020800343,12000.0
2023-11-15 09:05:34.600000+00:00,41.2,32.8,60.0,33.0,60.0,4320.0,4560.0,255.0,255.0,210.0,119.0,210.0,210.0,210.0,1.0,125.072,160.467,1.25,159057.4291697812,12000.0
2023-03-30 11:56:21.600000+00:00,40.2,34.4,60.0,43.0,59.9,4260.0,4380.0,255.0,255.0,225.0,122.0,224.5,224.5,225.0,1.0,151.579,104.256,20.8,8062.830080000227,1250.0
2023-03-28 08:54:52.540000+00:00,36.6,32.7,60.0,40.0,60.1,4320.0,4560.0,255.0,255.0,215.0,127.0,214.2,214.2,215.0,1.0,125.897,104.039,2.0,542.174309999991,4800.0
2023-11-27 10:06:58.398000+00:00,41.8,39.9,90.0,44.0,90.3,4380.0,2760.0,255.0,76.0,243.0,89.0,243.1,243.1,243.0,1.0,197.449,112.041,1.0,240353.03200976725,3000.0
2024-01-17 08:42:39.438000+00:00,40.8,35.3,60.0,27.0,60.1,4320.0,4560.0,255.0,255.0,215.0,98.0,215.4,215.4,215.0,1.0,135.701,95.985,7.0,28491.12234999068,1500.0
2023-10-11 11:50:17.440000+00:00,45.9,34.9,60.0,64.0,59.8,4320.0,4440.0,255.0,255.0,210.0,126.0,209.0,209.0,210.0,1.0,116.172,106.899,29.9,94904.06405987058,3370.0
2024-01-17 13:29:49.470000+00:00,43.2,37.4,60.0,24.0,60.1,4380.0,4260.0,255.0,255.0,215.0,107.0,215.4,215.4,215.0,1.0,88.821,110.6,3.8,31091.41122998813,1500.0
2023-03-30 13:02:52.112000+00:00,39.6,34.3,60.0,18.0,60.1,4200.0,4680.0,255.0,255.0,225.0,106.0,225.4,225.4,225.0,1.0,124.689,100.277,36.8,9086.301399999064,900.0
2023-10-11 08:25:41.515000+00:00,41.2,33.9,60.0,43.0,59.9,4320.0,4860.0,255.0,255.0,210.0,117.0,209.9,209.9,210.0,1.0,129.914,112.825,2.0,86226.78630985934,11034.0
2023-10-09 12:13:20.200000+00:00,44.1,35.5,60.0,50.0,59.8,4320.0,4620.0,255.0,255.0,210.0,117.0,209.9,209.9,210.0,1.0,82.447,100.85,2.0,84899.28389988319,12000.0
2023-03-28 10:14:26.403000+00:00,40.1,33.2,60.0,39.0,60.3,4260.0,4620.0,255.0,255.0,215.0,99.0,215.1,215.1,215.0,1.0,139.436,120.555,10.85,2606.329830000086,1500.0
2023-10-11 10:48:17.504000+00:00,44.9,35.6,60.0,74.0,59.9,4260.0,4740.0,255.0,255.0,210.0,107.0,210.1,210.1,210.0,1.0,122.167,96.559,8.45,93303.79749985122,1448.0
2023-12-07 09:47:44.787000+00:00,40.8,41.0,90.0,65.0,89.9,4320.0,2760.0,255.0,76.0,243.0,47.0,245.9,245.9,243.0,1.0,128.934,93.727,1.8,285718.29312084307,2100.0
2023-11-06 13:00:52.342000+00:00,43.2,35.0,60.0,16.0,60.1,4380.0,4320.0,255.0,255.0,215.0,118.0,215.1,215.1,215.0,1.0,116.885,126.403,1.4,135417.13988989315,11035.443
2023-03-29 12:05:53.595000+00:00,36.7,31.7,60.0,27.0,60.1,4260.0,4560.0,255.0,255.0,215.0,109.0,215.5,215.5,215.0,1.0,132.573,119.989,2.4,10163.551689998512,10596.0
2023-09-28 08:50:44.446000+00:00,43.3,34.1,60.0,30.0,60.0,0.0,0.0,0.0,255.0,210.0,108.0,210.4,210.4,210.0,1.0,130.23,84.04,2.6,55050.61197001459,12000.0
2023-03-29 12:03:43.457000+00:00,36.0,31.9,60.0,27.0,60.1,4260.0,4560.0,255.0,255.0,215.0,113.0,215.6,215.6,215.0,1.0,138.322,119.458,2.0,10067.922299998578,10464.0
2023-11-27 08:51:59.600000+00:00,31.6,38.5,85.0,68.0,85.0,4260.0,0.0,255.0,0.0,250.0,38.0,250.0,250.0,250.0,1.0,148.833,95.39,0.2,234693.0317697752,1200.0
2023-10-11 12:39:18.765000+00:00,45.5,34.7,60.0,33.0,60.0,4320.0,4740.0,255.0,255.0,210.0,113.0,209.5,209.5,210.0,1.0,121.387,95.788,50.675,96223.168439888,2100.0
2023-03-29 13:04:31.812000+00:00,39.4,32.7,60.0,41.0,60.0,4200.0,4620.0,255.0,255.0,215.0,127.0,213.7,213.7,215.0,1.0,153.983,103.873,13.4,13619.145799997454,1500.0
2024-01-17 14:27:21.322000+00:00,41.9,37.0,60.0,71.0,59.7,4440.0,4440.0,255.0,255.0,215.0,114.0,215.3,215.3,215.0,1.0,129.584,111.056,1.0,33219.23634998759,1500.0
2023-11-20 12:18:23.255000+00:00,38.7,47.4,90.0,70.0,90.0,4320.0,0.0,255.0,38.0,243.0,28.0,243.8,243.8,243.0,1.0,61.367,68.986,0.8,172163.52572964088,3600.0
2023-11-20 12:29:22.400000+00:00,42.0,40.0,90.0,97.0,89.8,4320.0,3000.0,255.0,76.0,243.0,78.0,243.8,243.8,243.0,1.0,70.359,61.873,2.2,172955.26842964883,5895.652
2024-01-17 13:33:22.298000+00:00,43.4,37.5,60.0,31.0,60.1,4440.0,4200.0,255.0,255.0,215.0,109.0,215.3,215.3,215.0,1.0,169.368,90.021,4.2,31242.979419988085,1500.0
2023-11-29 13:09:16.519000+00:00,42.9,48.1,90.0,62.0,90.1,4380.0,2760.0,255.0,76.0,243.0,82.0,243.0,243.0,243.0,1.0,168.593,41.182,19.4,277179.11926074245,2400.0
2023-10-12 13:33:35.047000+00:00,47.2,38.5,90.0,107.0,89.8,4380.0,3780.0,255.0,124.0,243.0,100.0,243.0,243.0,243.0,1.0,138.724,69.318,65.3,113401.19855982569,5865.0
2023-09-28 11:02:19.402000+00:00,39.9,37.9,60.0,35.0,60.1,4380.0,3180.0,255.0,84.0,210.0,78.0,210.4,210.4,210.0,1.0,120.878,136.138,0.35,59863.33932002017,2100.0
2023-11-28 09:38:18.539000+00:00,41.8,46.8,90.0,77.0,89.9,4380.0,3000.0,255.0,76.0,243.0,94.0,242.6,242.6,243.0,1.0,137.557,129.881,1.0,258886.7175995858,2100.0
2023-10-11 11:58:04.979000+00:00,45.8,35.1,60.0,52.0,59.9,4320.0,4320.0,255.0,255.0,210.0,108.0,209.8,209.8,210.0,1.0,124.52,100.193,32.5,95136.4856998739,2533.0
2023-09-28 11:49:22.223000+00:00,39.6,40.9,60.0,48.0,59.9,4380.0,0.0,255.0,84.15,210.0,35.0,218.8,218.8,219.0,1.0,136.283,53.13,0.35,61039.89488001773,3000.0
2023-10-18 09:20:53.600000+00:00,42.2,32.7,60.0,14.0,60.1,4260.0,4440.0,255.0,255.0,210.0,107.0,210.3,210.3,210.0,1.0,169.715,47.731,10.25,118735.58783982888,8640.0
2023-11-06 11:57:16.906000+00:00,43.5,35.6,60.0,56.0,60.0,4200.0,4200.0,255.0,255.0,215.0,103.0,215.8,215.8,215.0,1.0,207.273,103.353,15.4,132933.02420989875,11054.348
2023-10-11 11:49:27.664000+00:00,46.1,35.1,60.0,0.0,60.3,4320.0,4440.0,255.0,255.0,210.0,103.0,210.4,210.4,210.0,1.0,139.081,109.426,29.6,94879.42260987032,3000.0
2023-11-14 13:19:19.600000+00:00,41.6,34.9,60.0,30.0,60.0,4320.0,4560.0,255.0,255.0,210.0,104.0,210.2,210.2,210.0,1.0,85.467,85.863,31.4,150880.54083983056,2100.0
2023-11-28 07:33:20.600000+00:00,31.2,38.0,85.0,9.0,85.4,4260.0,0.0,255.0,0.0,250.0,33.0,250.3,250.3,250.0,1.0,95.105,132.17,0.2,254427.11821962465,1200.0
2023-10-12 14:47:42.434000+00:00,47.1,38.3,90.0,48.0,90.0,4320.0,3540.0,255.0,124.0,243.0,89.0,243.8,243.8,243.0,1.0,133.018,62.916,85.55,116040.41482981385,1067.0
2023-10-12 10:02:01.041000+00:00,45.9,44.7,90.0,69.0,90.0,4380.0,2820.0,255.0,76.0,243.0,89.0,242.8,242.8,243.0,1.0,147.822,99.498,9.8,104808.5424398869,7439.093
2024-01-18 10:48:42.139000+00:00,42.6,35.3,60.0,30.0,60.0,4380.0,4140.0,255.0,255.0,200.0,96.0,200.1,200.1,200.0,1.0,106.761,100.613,58.2,39995.64554999521,900.0
2023-12-07 10:26:18.781000+00:00,41.8,45.8,90.0,103.0,89.6,4380.0,2880.0,255.0,76.0,243.0,82.0,243.3,243.3,243.0,1.0,125.095,106.841,3.6,287260.4819308748,5895.652
2023-11-27 09:03:10.200000+00:00,37.3,45.3,85.0,58.0,85.0,4440.0,0.0,255.0,0.0,250.0,33.0,250.3,250.3,250.0,1.0,203.798,154.948,0.2,235112.26556977423,1200.0
2023-12-07 09:35:17.343000+00:00,40.2,41.4,90.0,68.0,90.1,4200.0,2880.0,255.0,76.0,243.0,87.0,243.3,243.3,243.0,1.0,130.416,168.569,1.2,285157.51403082366,1500.0
2023-10-12 12:04:08.217000+00:00,47.8,42.6,90.0,82.0,89.9,4380.0,3180.0,255.0,84.0,243.0,115.0,241.5,241.5,243.0,1.0,107.451,41.383,34.7,110090.6555598578,7580.693
2023-10-18 11:32:39.677000+00:00,43.1,32.8,60.0,0.0,60.2,4260.0,4380.0,255.0,255.0,210.0,108.0,209.9,209.9,210.0,1.0,125.848,91.972,42.15,124105.19475986864,720.0
2023-10-12 13:14:28.986000+00:00,47.5,38.8,90.0,61.0,90.1,4380.0,3660.0,255.0,124.0,243.0,103.0,242.7,242.7,243.0,1.0,118.047,71.453,58.366,112755.65313983375,2610.0
2023-11-27 12:40:03.785000+00:00,42.7,41.8,90.0,45.0,90.1,4320.0,3000.0,255.0,76.0,243.0,100.0,242.2,242.2,243.0,1.0,57.872,112.403,4.4,247623.63234969552,1500.0
2023-11-29 11:00:01.800000+00:00,42.6,45.8,90.0,75.0,89.9,4380.0,2880.0,255.0,76.0,243.0,80.0,243.4,243.4,243.0,1.0,125.201,97.696,6.6,271957.7315899943,2400.0
2023-11-14 15:41:11.800000+00:00,38.0,32.5,0.0,0.0,50.3,4260.0,0.0,255.0,0.0,0.0,0.0,118.9,118.9,0.0,0.0,0.0,200.0,62.0,155614.95977980862,3000.0
2023-10-18 12:37:22.800000+00:00,32.0,26.6,0.0,0.0,28.4,0.0,0.0,0.0,0.0,0.0,0.0,30.6,30.6,0.0,0.0,0.0,200.0,93.95,124990.40423988868,3000.0
2023-11-29 10:26:40.806000+00:00,42.5,42.2,90.0,66.0,90.0,4380.0,2880.0,255.0,76.0,243.0,91.0,242.8,242.8,243.0,1.0,164.226,38.453,3.4,270611.6929497524,2400.0
2023-10-12 14:23:18.688000+00:00,47.2,38.5,90.0,57.0,89.8,4320.0,3720.0,255.0,124.0,243.0,104.0,242.7,242.7,243.0,1.0,109.052,71.403,77.5,115227.11603981424,10800.0
2023-11-28 09:23:14.600000+00:00,39.3,46.0,90.0,34.0,90.5,4440.0,0.0,255.0,0.0,243.0,31.0,243.5,243.5,243.0,1.0,127.883,95.064,0.4,258284.70317959355,2100.0
2023-10-02 10:28:15.095000+00:00,44.6,36.4,60.0,22.0,60.1,4260.0,4140.0,255.0,255.0,210.0,105.0,210.2,210.2,210.0,1.0,111.845,94.269,7.25,67586.12380003188,2100.0
2023-03-28 08:48:24.128000+00:00,34.8,32.2,60.0,33.0,60.1,4260.0,4620.0,255.0,255.0,215.0,120.0,215.1,215.1,215.0,1.0,149.468,105.572,1.25,415.06144000000194,2100.0
2023-12-07 09:06:33.600000+00:00,28.3,27.5,85.0,127.0,75.1,4080.0,0.0,255.0,0.0,250.0,34.0,250.1,250.1,250.0,0.0,0.0,200.0,34.2,283856.4161707993,3000.0
2023-11-22 15:03:38.647000+00:00,40.3,36.4,90.0,32.0,90.1,4200.0,2880.0,255.0,76.0,243.0,66.0,245.1,245.1,243.0,1.0,95.043,79.978,69.0,230781.8661697734,5875.052
2023-11-27 10:01:30.739000+00:00,41.4,46.0,90.0,71.0,89.8,4320.0,0.0,255.0,38.0,243.0,79.0,242.9,242.9,243.0,1.0,120.086,39.145,0.8,239941.1140097681,3600.0
2023-10-18 09:19:06.200000+00:00,42.1,32.8,60.0,84.0,59.8,4260.0,4440.0,255.0,255.0,210.0,113.0,209.7,209.7,210.0,1.0,143.477,64.937,10.4,118652.8589598284,10800.0
2024-01-17 15:08:19.960000+00:00,44.0,38.4,60.0,45.0,59.9,4440.0,3420.0,255.0,255.0,215.0,109.0,215.0,215.0,215.0,1.0,160.604,88.922,7.0,34969.20037998765,1500.0
2023-11-27 09:28:03.047000+00:00,40.3,45.7,90.0,75.0,90.1,4380.0,0.0,255.0,0.0,243.0,32.0,243.5,243.5,243.0,1.0,159.739,102.215,0.4,236278.31734977307,5894.315
2023-11-22 11:30:37.157000+00:00,41.2,37.1,90.0,48.0,90.0,4260.0,3000.0,255.0,76.0,243.0,99.0,242.9,242.9,243.0,1.0,160.626,53.672,10.0,205483.8107997893,3000.0
2023-03-28 09:33:01.466000+00:00,39.2,32.7,60.0,24.0,60.0,4260.0,4500.0,255.0,255.0,215.0,121.0,214.4,214.4,215.0,1.0,138.929,89.798,7.1,1305.4973699998716,1500.0
2023-10-09 10:17:41.400000+00:00,43.0,34.7,60.0,32.0,60.0,4320.0,4680.0,255.0,255.0,210.0,119.0,210.0,210.0,210.0,1.0,173.243,96.873,1.55,79917.28594999269,3000.0
2023-03-28 10:02:04.859000+00:00,38.8,33.7,60.0,16.0,60.3,4260.0,4500.0,255.0,255.0,215.0,118.0,214.8,214.8,215.0,1.0,128.723,120.172,10.4,2385.444390000001,2700.0
2023-03-30 10:59:57.235000+00:00,40.2,33.3,60.0,52.0,60.0,4260.0,4440.0,255.0,255.0,225.0,127.0,223.8,223.8,225.0,1.0,129.287,97.483,13.4,7400.984790000314,2400.0
2023-10-11 09:42:32.547000+00:00,44.6,36.2,60.0,50.0,59.9,4320.0,4500.0,255.0,255.0,210.0,98.0,210.7,210.7,210.0,1.0,104.754,96.704,25.55,90834.92650984258,7959.0
